<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.13	12:00:00	24.221	24.299	24.219	24.297	1897	0	8
2024.03.13	13:00:00	24.296	24.331	24.253	24.273	2282	0	9
2024.03.13	14:00:00	24.274	24.377	24.258	24.374	4419	0	16
2024.03.13	15:00:00	24.375	24.495	24.312	24.394	7148	0	19
2024.03.13	16:00:00	24.396	24.488	24.330	24.477	4710	0	8
2024.03.13	17:00:00	24.477	24.821	24.466	24.821	5022	0	19
2024.03.13	18:00:00	24.818	24.966	24.794	24.943	4234	0	9
2024.03.13	19:00:00	24.940	24.978	24.910	24.938	3793	0	8
2024.03.13	20:00:00	24.938	24.996	24.931	24.988	2484	0	8
2024.03.13	21:00:00	24.988	25.003	24.911	24.921	2094	0	9
2024.03.13	22:00:00	24.912	25.023	24.908	25.013	899	0	6
2024.03.14	00:00:00	24.996	25.036	24.961	25.022	488	0	20
2024.03.14	01:00:00	25.019	25.036	24.997	25.036	715	0	23
2024.03.14	02:00:00	25.036	25.068	25.004	25.051	866	0	23
2024.03.14	03:00:00	25.053	25.144	25.010	25.090	2283	0	25
2024.03.14	04:00:00	25.089	25.090	24.995	25.001	1280	0	24
2024.03.14	05:00:00	24.998	25.055	24.946	24.999	1362	0	23
2024.03.14	06:00:00	24.999	25.010	24.928	24.956	918	0	23
2024.03.14	07:00:00	24.957	24.963	24.875	24.883	1373	0	21
2024.03.14	08:00:00	24.885	24.937	24.778	24.900	2142	0	19
2024.03.14	09:00:00	24.898	24.951	24.884	24.943	1888	0	10
2024.03.14	10:00:00	24.943	24.994	24.921	24.976	2013	0	10
2024.03.14	11:00:00	24.976	25.035	24.956	25.004	1819	0	11
2024.03.14	12:00:00	25.009	25.039	24.974	25.015	1542	0	9
2024.03.14	13:00:00	25.015	25.048	24.971	24.989	1481	0	7
2024.03.14	14:00:00	24.990	25.042	24.901	24.972	5695	0	11
2024.03.14	15:00:00	24.973	25.088	24.878	25.000	7258	0	19
2024.03.14	16:00:00	24.998	25.010	24.859	24.898	5304	0	19
2024.03.14	17:00:00	24.899	24.916	24.731	24.809	5229	0	11
2024.03.14	18:00:00	24.809	24.851	24.772	24.798	2872	0	11
2024.03.14	19:00:00	24.800	24.877	24.791	24.818	2241	0	10
2024.03.14	20:00:00	24.817	24.859	24.797	24.812	1765	0	9
2024.03.14	21:00:00	24.812	24.849	24.790	24.839	2688	0	9
2024.03.14	22:00:00	24.830	24.862	24.781	24.781	1373	0	10
2024.03.15	00:00:00	24.792	24.807	24.780	24.792	566	0	25
2024.03.15	01:00:00	24.796	24.835	24.790	24.829	939	0	23
2024.03.15	02:00:00	24.830	24.889	24.802	24.872	978	0	20
2024.03.15	03:00:00	24.872	24.970	24.872	24.910	1468	0	20
2024.03.15	04:00:00	24.910	24.942	24.866	24.922	1227	0	20
2024.03.15	05:00:00	24.922	24.999	24.880	24.985	901	0	22
2024.03.15	06:00:00	24.990	25.000	24.943	24.987	777	0	22
2024.03.15	07:00:00	24.987	25.191	24.973	25.172	2080	0	23
2024.03.15	08:00:00	25.168	25.168	25.016	25.105	2513	0	19
2024.03.15	09:00:00	25.104	25.106	25.002	25.008	2083	0	12
2024.03.15	10:00:00	25.008	25.119	24.974	25.080	2849	0	11
2024.03.15	11:00:00	25.081	25.179	25.026	25.157	2074	0	10
2024.03.15	12:00:00	25.156	25.182	25.049	25.177	2260	0	9
2024.03.15	13:00:00	25.178	25.211	25.117	25.197	2028	0	9
2024.03.15	14:00:00	25.197	25.241	25.045	25.127	5070	0	12
2024.03.15	15:00:00	25.127	25.251	25.103	25.194	5801	0	11
2024.03.15	16:00:00	25.195	25.438	25.163	25.359	7560	0	19
2024.03.15	17:00:00	25.358	25.398	25.264	25.311	3839	0	10
2024.03.15	18:00:00	25.311	25.404	25.153	25.200	3429	0	10
2024.03.15	19:00:00	25.200	25.235	25.136	25.184	3034	0	11
2024.03.15	20:00:00	25.183	25.258	25.180	25.236	1855	0	10
2024.03.15	21:00:00	25.236	25.252	25.176	25.186	1529	0	9
2024.03.15	22:00:00	25.177	25.201	25.143	25.153	747	0	13
2024.03.18	00:00:00	25.114	25.128	25.088	25.099	406	0	23
2024.03.18	01:00:00	25.103	25.124	25.071	25.116	769	0	25
2024.03.18	02:00:00	25.117	25.169	25.109	25.165	944	0	22
2024.03.18	03:00:00	25.161	25.166	24.928	25.036	2221	0	22
2024.03.18	04:00:00	25.038	25.080	24.998	25.002	1364	0	22
2024.03.18	05:00:00	25.001	25.030	24.968	24.993	959	0	22
2024.03.18	06:00:00	24.990	25.009	24.962	24.987	757	0	22
2024.03.18	07:00:00	24.987	25.036	24.962	25.025	1157	0	21
2024.03.18	08:00:00	25.027	25.047	24.978	25.024	1295	0	19
2024.03.18	09:00:00	25.025	25.093	24.999	25.088	2061	0	11
2024.03.18	10:00:00	25.087	25.125	25.034	25.087	2154	0	9
2024.03.18	11:00:00	25.088	25.147	25.046	25.079	2185	0	9
2024.03.18	12:00:00	25.080	25.140	25.068	25.137	2125	0	8
2024.03.18	13:00:00	25.134	25.188	25.132	25.148	2652	0	9
2024.03.18	14:00:00	25.150	25.321	25.140	25.231	4429	0	9
2024.03.18	15:00:00	25.230	25.306	25.149	25.155	4486	0	9
2024.03.18	16:00:00	25.156	25.207	25.080	25.084	4117	0	9
2024.03.18	17:00:00	25.081	25.137	25.041	25.057	3035	0	9
2024.03.18	18:00:00	25.058	25.077	24.974	25.026	2752	0	9
2024.03.18	19:00:00	25.026	25.078	25.014	25.066	1916	0	9
2024.03.18	20:00:00	25.067	25.073	25.030	25.034	1139	0	8
2024.03.18	21:00:00	25.035	25.058	25.015	25.039	1141	0	8
2024.03.18	22:00:00	25.029	25.040	25.005	25.022	409	0	13
2024.03.19	00:00:00	25.019	25.044	24.999	25.013	791	0	22
2024.03.19	01:00:00	25.017	25.063	25.004	25.059	593	0	22
2024.03.19	02:00:00	25.057	25.083	25.049	25.057	846	0	23
2024.03.19	03:00:00	25.057	25.127	25.013	25.064	1527	0	23
2024.03.19	04:00:00	25.063	25.139	25.061	25.103	1211	0	24
2024.03.19	05:00:00	25.104	25.136	25.072	25.125	1448	0	26
2024.03.19	06:00:00	25.122	25.141	25.078	25.100	1001	0	24
2024.03.19	07:00:00	25.101	25.107	24.878	24.954	1854	0	26
2024.03.19	08:00:00	24.956	24.962	24.860	24.911	2674	0	19
2024.03.19	09:00:00	24.911	24.987	24.893	24.964	2755	0	12
2024.03.19	10:00:00	24.964	24.975	24.790	24.903	4199	0	13
2024.03.19	11:00:00	24.904	24.927	24.874	24.905	3479	0	9
2024.03.19	12:00:00	24.909	24.955	24.880	24.931	2574	0	9
2024.03.19	13:00:00	24.929	24.967	24.915	24.921	2132	0	10
2024.03.19	14:00:00	24.922	25.000	24.829	24.913	5090	0	8
2024.03.19	15:00:00	24.912	24.936	24.809	24.847	5212	0	11
2024.03.19	16:00:00	24.847	24.920	24.722	24.897	4248	0	10
2024.03.19	17:00:00	24.896	24.964	24.866	24.919	3085	0	9
2024.03.19	18:00:00	24.919	24.951	24.861	24.942	2228	0	9
2024.03.19	19:00:00	24.942	24.960	24.902	24.926	2516	0	9
2024.03.19	20:00:00	24.927	24.938	24.899	24.922	1179	0	10
2024.03.19	21:00:00	24.923	24.932	24.892	24.903	1140	0	9
2024.03.19	22:00:00	24.894	24.924	24.878	24.892	537	0	11
2024.03.20	00:00:00	24.881	24.904	24.868	24.902	387	0	22
2024.03.20	01:00:00	24.900	24.906	24.861	24.865	621	0	23
2024.03.20	02:00:00	24.864	24.887	24.830	24.885	748	0	22
2024.03.20	03:00:00	24.883	24.952	24.852	24.937	1174	0	23
2024.03.20	04:00:00	24.937	24.985	24.911	24.963	964	0	21
2024.03.20	05:00:00	24.961	24.965	24.929	24.959	690	0	23
2024.03.20	06:00:00	24.960	24.971	24.867	24.869	728	0	21
2024.03.20	07:00:00	24.870	24.916	24.854	24.887	944	0	22
2024.03.20	08:00:00	24.887	24.909	24.871	24.892	1319	0	19
2024.03.20	09:00:00	24.893	24.920	24.870	24.903	2191	0	10
2024.03.20	10:00:00	24.899	24.900	24.762	24.833	2326	0	10
2024.03.20	11:00:00	24.834	24.859	24.802	24.837	2110	0	8
2024.03.20	12:00:00	24.836	24.852	24.779	24.843	1800	0	10
2024.03.20	13:00:00	24.844	24.860	24.802	24.842	1778	0	10
2024.03.20	14:00:00	24.845	24.876	24.736	24.780	3114	0	9
2024.03.20	15:00:00	24.780	25.011	24.768	24.956	4646	0	9
2024.03.20	16:00:00	24.955	25.039	24.874	24.942	4489	0	12
2024.03.20	17:00:00	24.942	24.982	24.867	24.887	2128	0	11
2024.03.20	18:00:00	24.887	24.936	24.872	24.910	1821	0	9
2024.03.20	19:00:00	24.910	24.939	24.877	24.883	1621	0	8
2024.03.20	20:00:00	24.883	25.546	24.883	25.498	12777	0	20
2024.03.20	21:00:00	25.502	25.631	25.461	25.475	7002	0	12
2024.03.20	22:00:00	25.466	25.571	25.447	25.550	1277	0	10
2024.03.21	00:00:00	25.572	25.716	25.522	25.629	2198	0	13
2024.03.21	01:00:00	25.633	25.711	25.559	25.690	1946	0	25
2024.03.21	02:00:00	25.695	25.695	25.551	25.616	2286	0	24
2024.03.21	03:00:00	25.616	25.716	25.580	25.694	3828	0	26
2024.03.21	04:00:00	25.697	25.764	25.639	25.643	1636	0	26
2024.03.21	05:00:00	25.644	25.680	25.603	25.613	1245	0	24
2024.03.21	06:00:00	25.615	25.634	25.584	25.618	826	0	24
2024.03.21	07:00:00	25.620	25.645	25.585	25.641	1336	0	23
2024.03.21	08:00:00	25.643	25.707	25.588	25.674	2054	0	19
2024.03.21	09:00:00	25.671	25.736	25.639	25.652	2845	0	12
2024.03.21	10:00:00	25.650	25.656	25.413	25.450	4633	0	12
2024.03.21	11:00:00	25.449	25.504	25.357	25.463	3921	0	11
2024.03.21	12:00:00	25.464	25.562	25.455	25.458	3515	0	10
2024.03.21	13:00:00	25.453	25.489	25.375	25.436	2735	0	10
2024.03.21	14:00:00	25.432	25.478	25.332	25.374	5493	0	19
2024.03.21	15:00:00	25.372	25.391	25.036	25.076	8173	0	19
2024.03.21	16:00:00	25.077	25.077	24.798	24.846	9410	0	19
2024.03.21	17:00:00	24.845	24.860	24.634	24.747	6424	0	11
2024.03.21	18:00:00	24.750	24.810	24.720	24.794	3433	0	9
2024.03.21	19:00:00	24.795	24.839	24.776	24.779	2471	0	10
2024.03.21	20:00:00	24.782	24.809	24.752	24.772	2837	0	9
2024.03.21	21:00:00	24.770	24.788	24.725	24.748	2516	0	8
2024.03.21	22:00:00	24.741	24.764	24.711	24.718	1004	0	10
2024.03.22	00:00:00	24.740	24.751	24.724	24.730	743	0	24
2024.03.22	01:00:00	24.734	24.752	24.729	24.749	720	0	23
2024.03.22	02:00:00	24.746	24.817	24.714	24.799	1168	0	23
2024.03.22	03:00:00	24.802	24.808	24.491	24.515	2523	0	21
2024.03.22	04:00:00	24.514	24.589	24.487	24.531	1961	0	22
2024.03.22	05:00:00	24.531	24.581	24.511	24.538	1355	0	22
2024.03.22	06:00:00	24.542	24.577	24.508	24.524	971	0	21
2024.03.22	07:00:00	24.523	24.571	24.508	24.517	1298	0	21
2024.03.22	08:00:00	24.517	24.575	24.458	24.487	2089	0	19
2024.03.22	09:00:00	24.488	24.557	24.393	24.520	3683	0	11
2024.03.22	10:00:00	24.519	24.604	24.496	24.585	2838	0	10
2024.03.22	11:00:00	24.586	24.637	24.558	24.584	2806	0	9
2024.03.22	12:00:00	24.584	24.632	24.573	24.620	2144	0	9
2024.03.22	13:00:00	24.621	24.621	24.524	24.579	2172	0	8
2024.03.22	14:00:00	24.579	24.735	24.562	24.679	4144	0	11
2024.03.22	15:00:00	24.680	24.932	24.627	24.908	5597	0	11
2024.03.22	16:00:00	24.911	24.940	24.705	24.778	5391	0	12
2024.03.22	17:00:00	24.777	24.777	24.691	24.716	3702	0	10
2024.03.22	18:00:00	24.714	24.737	24.658	24.670	3241	0	8
2024.03.22	19:00:00	24.670	24.727	24.617	24.635	3204	0	8
2024.03.22	20:00:00	24.636	24.706	24.628	24.675	3006	0	7
2024.03.22	21:00:00	24.674	24.683	24.639	24.662	2471	0	7
2024.03.22	22:00:00	24.653	24.693	24.631	24.658	1215	0	12
2024.03.25	00:00:00	24.692	24.693	24.610	24.641	612	0	10
2024.03.25	01:00:00	24.648	24.701	24.641	24.684	861	0	24
2024.03.25	02:00:00	24.687	24.718	24.606	24.619	1230	0	23
2024.03.25	03:00:00	24.619	24.878	24.588	24.822	3184	0	23
2024.03.25	04:00:00	24.821	24.868	24.765	24.771	1498	0	22
2024.03.25	05:00:00	24.770	24.772	24.641	24.662	1412	0	24
2024.03.25	06:00:00	24.661	24.689	24.651	24.674	886	0	24
2024.03.25	07:00:00	24.674	24.711	24.618	24.677	1317	0	22
2024.03.25	08:00:00	24.676	24.687	24.540	24.611	1685	0	19
2024.03.25	09:00:00	24.611	24.716	24.566	24.673	2762	0	11
2024.03.25	10:00:00	24.674	24.742	24.640	24.683	3302	0	10
2024.03.25	11:00:00	24.683	24.704	24.646	24.692	1669	0	11
2024.03.25	12:00:00	24.691	24.730	24.674	24.702	1884	0	9
2024.03.25	13:00:00	24.703	24.737	24.650	24.665	1576	0	9
2024.03.25	14:00:00	24.666	24.762	24.645	24.728	2601	0	9
2024.03.25	15:00:00	24.726	24.842	24.692	24.771	4417	0	10
2024.03.25	16:00:00	24.769	24.849	24.736	24.764	3443	0	10
2024.03.25	17:00:00	24.765	24.765	24.683	24.705	2171	0	9
2024.03.25	18:00:00	24.705	24.768	24.689	24.765	1604	0	9
2024.03.25	19:00:00	24.764	24.770	24.689	24.691	1814	0	8
2024.03.25	20:00:00	24.690	24.697	24.651	24.676	1115	0	9
2024.03.25	21:00:00	24.676	24.689	24.645	24.672	1014	0	9
2024.03.25	22:00:00	24.663	24.679	24.638	24.644	394	0	11
2024.03.26	00:00:00	24.632	24.661	24.606	24.643	439	0	24
2024.03.26	01:00:00	24.647	24.663	24.631	24.651	581	0	22
2024.03.26	02:00:00	24.652	24.703	24.644	24.681	863	0	24
2024.03.26	03:00:00	24.679	24.686	24.596	24.625	2122	0	24
2024.03.26	04:00:00	24.630	24.675	24.609	24.612	1081	0	21
2024.03.26	05:00:00	24.612	24.642	24.579	24.617	1098	0	22
2024.03.26	06:00:00	24.620	24.649	24.604	24.635	761	0	22
2024.03.26	07:00:00	24.638	24.648	24.561	24.587	1219	0	20
2024.03.26	08:00:00	24.578	24.639	24.525	24.558	1858	0	19
2024.03.26	09:00:00	24.559	24.591	24.513	24.555	2356	0	10
2024.03.26	10:00:00	24.554	24.645	24.495	24.627	2512	0	11
2024.03.26	11:00:00	24.628	24.820	24.622	24.706	4043	0	9
2024.03.26	12:00:00	24.708	24.752	24.676	24.742	3690	0	11
2024.03.26	13:00:00	24.743	24.840	24.713	24.840	3110	0	9
2024.03.26	14:00:00	24.840	24.884	24.693	24.722	4052	0	11
2024.03.26	15:00:00	24.727	24.792	24.541	24.579	6080	0	10
2024.03.26	16:00:00	24.580	24.632	24.500	24.558	5041	0	10
2024.03.26	17:00:00	24.559	24.586	24.356	24.437	4988	0	10
2024.03.26	18:00:00	24.436	24.510	24.410	24.483	3332	0	10
2024.03.26	19:00:00	24.484	24.524	24.440	24.448	2493	0	8
2024.03.26	20:00:00	24.448	24.481	24.419	24.422	1702	0	9
2024.03.26	21:00:00	24.422	24.446	24.402	24.414	1744	0	8
2024.03.26	22:00:00	24.403	24.430	24.380	24.417	480	0	10
2024.03.27	00:00:00	24.421	24.436	24.384	24.390	695	0	26
2024.03.27	01:00:00	24.394	24.431	24.388	24.431	496	0	26
2024.03.27	02:00:00	24.431	24.468	24.400	24.417	748	0	23
2024.03.27	03:00:00	24.416	24.475	24.310	24.362	1659	0	11
2024.03.27	04:00:00	24.360	24.439	24.350	24.403	1195	0	22
2024.03.27	05:00:00	24.405	24.458	24.392	24.436	1286	0	22
2024.03.27	06:00:00	24.436	24.467	24.415	24.450	658	0	21
2024.03.27	07:00:00	24.451	24.460	24.399	24.424	995	0	21
2024.03.27	08:00:00	24.424	24.515	24.416	24.483	1491	0	19
2024.03.27	09:00:00	24.483	24.513	24.408	24.468	1868	0	11
2024.03.27	10:00:00	24.468	24.477	24.395	24.396	1811	0	10
2024.03.27	11:00:00	24.395	24.510	24.387	24.483	3000	0	10
2024.03.27	12:00:00	24.482	24.603	24.473	24.578	2784	0	13
2024.03.27	13:00:00	24.577	24.623	24.493	24.494	3131	0	12
2024.03.27	14:00:00	24.492	24.539	24.437	24.451	3586	0	12
2024.03.27	15:00:00	24.452	24.653	24.421	24.604	5098	0	10
2024.03.27	16:00:00	24.605	24.616	24.532	24.587	4598	0	19
2024.03.27	17:00:00	24.586	24.606	24.463	24.521	2685	0	10
2024.03.27	18:00:00	24.521	24.586	24.492	24.578	1950	0	9
2024.03.27	19:00:00	24.577	24.637	24.550	24.570	1942	0	9
2024.03.27	20:00:00	24.569	24.617	24.547	24.614	1448	0	7
2024.03.27	21:00:00	24.615	24.624	24.568	24.609	1580	0	9
2024.03.27	22:00:00	24.600	24.640	24.582	24.634	772	0	10
2024.03.28	00:00:00	24.574	24.606	24.530	24.563	773	0	6
2024.03.28	01:00:00	24.566	24.579	24.540	24.546	592	0	23
2024.03.28	02:00:00	24.546	24.573	24.499	24.545	949	0	23
2024.03.28	03:00:00	24.546	24.578	24.509	24.561	1567	0	23
2024.03.28	04:00:00	24.559	24.668	24.529	24.658	1564	0	23
2024.03.28	05:00:00	24.659	24.705	24.637	24.674	1192	0	22
2024.03.28	06:00:00	24.674	24.710	24.647	24.672	810	0	21
2024.03.28	07:00:00	24.670	24.692	24.605	24.608	1360	0	21
2024.03.28	08:00:00	24.609	24.627	24.575	24.625	1671	0	19
2024.03.28	09:00:00	24.625	24.627	24.473	24.477	2213	0	11
2024.03.28	10:00:00	24.476	24.479	24.403	24.403	2489	0	9
2024.03.28	11:00:00	24.404	24.449	24.383	24.444	1878	0	9
2024.03.28	12:00:00	24.444	24.718	24.434	24.664	4026	0	10
2024.03.28	13:00:00	24.667	24.672	24.483	24.542	3025	0	9
2024.03.28	14:00:00	24.545	24.745	24.512	24.740	6266	0	19
2024.03.28	15:00:00	24.741	24.829	24.503	24.580	7248	0	19
2024.03.28	16:00:00	24.584	24.862	24.521	24.853	5480	0	10
2024.03.28	17:00:00	24.856	24.924	24.768	24.778	4098	0	9
2024.03.28	18:00:00	24.778	24.913	24.722	24.833	3556	0	10
2024.03.28	19:00:00	24.835	24.881	24.778	24.869	3120	0	8
2024.03.28	20:00:00	24.869	24.891	24.798	24.835	2224	0	8
2024.03.28	21:00:00	24.836	24.885	24.830	24.869	1608	0	9
2024.03.28	22:00:00	24.860	24.993	24.835	24.976	1069	0	9
2024.04.01	01:00:00	25.028	25.078	24.976	25.009	1499	0	10
2024.04.01	02:00:00	25.013	25.184	24.976	25.153	1447	0	23
2024.04.01	03:00:00	25.157	25.227	25.099	25.142	1696	0	22
2024.04.01	04:00:00	25.142	25.279	25.081	25.094	3004	0	22
2024.04.01	05:00:00	25.093	25.141	25.048	25.127	1737	0	22
2024.04.01	06:00:00	25.126	25.263	25.099	25.246	1402	0	22
2024.04.01	07:00:00	25.251	25.267	25.117	25.168	1361	0	21
2024.04.01	08:00:00	25.168	25.259	25.136	25.226	1670	0	19
2024.04.01	09:00:00	25.227	25.240	25.168	25.212	1923	0	10
2024.04.01	10:00:00	25.211	25.261	25.159	25.172	1552	0	11
2024.04.01	11:00:00	25.171	25.185	25.106	25.118	1654	0	9
2024.04.01	12:00:00	25.117	25.132	25.073	25.083	1752	0	9
2024.04.01	13:00:00	25.084	25.099	25.015	25.064	1947	0	12
2024.04.01	14:00:00	25.063	25.099	24.987	25.002	1694	0	9
2024.04.01	15:00:00	25.003	25.144	24.890	25.141	4116	0	9
2024.04.01	16:00:00	25.142	25.379	24.980	25.051	7274	0	19
2024.04.01	17:00:00	25.050	25.050	24.736	24.914	7503	0	14
2024.04.01	18:00:00	24.913	25.057	24.868	25.011	3298	0	10
2024.04.01	19:00:00	25.013	25.070	24.944	24.958	2297	0	9
2024.04.01	20:00:00	24.957	25.010	24.924	24.978	1847	0	7
2024.04.01	21:00:00	24.979	24.998	24.933	24.935	1308	0	9
2024.04.01	22:00:00	24.935	24.999	24.932	24.999	1140	0	9
2024.04.01	23:00:00	24.991	25.049	24.966	25.041	930	0	17
2024.04.02	01:00:00	25.061	25.190	25.059	25.140	1063	0	14
2024.04.02	02:00:00	25.144	25.144	25.065	25.076	956	0	21
2024.04.02	03:00:00	25.074	25.197	25.065	25.161	1390	0	21
2024.04.02	04:00:00	25.157	25.199	25.128	25.160	1959	0	21
2024.04.02	05:00:00	25.160	25.311	25.160	25.301	1398	0	21
2024.04.02	06:00:00	25.303	25.307	25.237	25.245	1219	0	20
2024.04.02	07:00:00	25.245	25.333	25.236	25.320	856	0	20
2024.04.02	08:00:00	25.319	25.362	25.292	25.303	1761	0	19
2024.04.02	09:00:00	25.303	25.453	25.294	25.444	2822	0	12
2024.04.02	10:00:00	25.444	25.545	25.386	25.539	2695	0	11
2024.04.02	11:00:00	25.537	25.662	25.528	25.587	3107	0	11
2024.04.02	12:00:00	25.589	25.727	25.556	25.583	2817	0	11
2024.04.02	13:00:00	25.582	25.662	25.540	25.646	2562	0	11
2024.04.02	14:00:00	25.647	25.655	25.361	25.555	3248	0	10
2024.04.02	15:00:00	25.556	25.661	25.460	25.649	5089	0	11
2024.04.02	16:00:00	25.650	25.656	25.422	25.441	8378	0	17
2024.04.02	17:00:00	25.437	25.898	25.401	25.700	10185	0	19
2024.04.02	18:00:00	25.702	25.821	25.643	25.805	5898	0	19
2024.04.02	19:00:00	25.805	25.840	25.721	25.763	3186	0	8
2024.04.02	20:00:00	25.764	25.890	25.750	25.883	2630	0	9
2024.04.02	21:00:00	25.883	25.974	25.873	25.953	3167	0	8
2024.04.02	22:00:00	25.953	26.111	25.940	26.063	2584	0	9
2024.04.02	23:00:00	26.054	26.156	26.023	26.112	1073	0	14
2024.04.03	01:00:00	26.178	26.218	26.143	26.151	1503	0	24
2024.04.03	02:00:00	26.155	26.179	26.103	26.139	915	0	24
2024.04.03	03:00:00	26.137	26.206	26.116	26.188	1351	0	21
2024.04.03	04:00:00	26.188	26.327	26.095	26.224	2686	0	24
2024.04.03	05:00:00	26.222	26.294	26.195	26.292	1401	0	25
2024.04.03	06:00:00	26.294	26.543	26.287	26.372	2162	0	24
2024.04.03	07:00:00	26.373	26.470	26.333	26.347	1150	0	22
2024.04.03	08:00:00	26.345	26.423	26.243	26.406	1973	0	19
2024.04.03	09:00:00	26.409	26.425	26.290	26.406	3394	0	15
2024.04.03	10:00:00	26.406	26.406	26.197	26.244	3793	0	15
2024.04.03	11:00:00	26.243	26.328	26.164	26.258	3220	0	11
2024.04.03	12:00:00	26.260	26.330	26.245	26.253	2849	0	12
2024.04.03	13:00:00	26.250	26.323	26.203	26.311	2532	0	10
2024.04.03	14:00:00	26.313	26.368	26.187	26.352	2896	0	10
2024.04.03	15:00:00	26.353	26.482	26.176	26.481	6427	0	13
2024.04.03	16:00:00	26.477	26.654	26.431	26.610	7409	0	19
2024.04.03	17:00:00	26.612	26.862	26.592	26.825	8833	0	19
2024.04.03	18:00:00	26.824	26.831	26.544	26.691	6647	0	12
2024.04.03	19:00:00	26.690	26.936	26.588	26.927	6409	0	20
2024.04.03	20:00:00	26.928	26.988	26.815	26.983	3191	0	10
2024.04.03	21:00:00	26.982	27.059	26.953	27.010	2301	0	10
2024.04.03	22:00:00	27.011	27.063	26.997	27.035	2680	0	10
2024.04.03	23:00:00	27.026	27.138	27.022	27.131	923	0	14
2024.04.04	01:00:00	27.163	27.281	27.144	27.190	1252	0	11
2024.04.04	02:00:00	27.194	27.195	27.057	27.083	1117	0	23
2024.04.04	03:00:00	27.086	27.275	27.079	27.274	1768	0	23
2024.04.04	04:00:00	27.276	27.324	27.160	27.198	1742	0	22
2024.04.04	05:00:00	27.201	27.208	27.117	27.132	1199	0	23
2024.04.04	06:00:00	27.133	27.165	27.070	27.089	954	0	23
2024.04.04	07:00:00	27.089	27.107	27.034	27.064	989	0	21
2024.04.04	08:00:00	27.064	27.099	26.989	26.989	1361	0	19
2024.04.04	09:00:00	26.990	27.044	26.968	26.977	1996	0	11
2024.04.04	10:00:00	26.977	27.128	26.967	27.051	3201	0	9
2024.04.04	11:00:00	27.050	27.109	27.030	27.055	2426	0	10
2024.04.04	12:00:00	27.056	27.099	27.020	27.029	2027	0	10
2024.04.04	13:00:00	27.030	27.075	26.972	27.009	1757	0	9
2024.04.04	14:00:00	27.011	27.043	26.938	26.951	2432	0	8
2024.04.04	15:00:00	26.953	27.016	26.849	26.936	5874	0	10
2024.04.04	16:00:00	26.936	26.943	26.751	26.810	5672	0	12
2024.04.04	17:00:00	26.810	27.134	26.799	27.104	5941	0	19
2024.04.04	18:00:00	27.102	27.156	27.063	27.118	3914	0	11
2024.04.04	19:00:00	27.118	27.143	27.022	27.075	2900	0	8
2024.04.04	20:00:00	27.075	27.216	27.049	27.209	2766	0	10
2024.04.04	21:00:00	27.208	27.275	27.154	27.250	5281	0	10
2024.04.04	22:00:00	27.250	27.261	26.664	26.785	7471	0	16
2024.04.04	23:00:00	26.775	26.890	26.765	26.879	1119	0	19
2024.04.05	01:00:00	26.944	26.968	26.800	26.829	903	0	9
2024.04.05	02:00:00	26.837	26.860	26.796	26.805	843	0	25
2024.04.05	03:00:00	26.807	26.818	26.607	26.640	2049	0	24
2024.04.05	04:00:00	26.640	26.655	26.270	26.405	3721	0	26
2024.04.05	05:00:00	26.403	26.502	26.384	26.426	1617	0	25
2024.04.05	06:00:00	26.428	26.508	26.393	26.488	1528	0	23
2024.04.05	07:00:00	26.490	26.588	26.485	26.549	1246	0	23
2024.04.05	08:00:00	26.549	26.774	26.529	26.706	2218	0	19
2024.04.05	09:00:00	26.705	26.764	26.659	26.697	2786	0	12
2024.04.05	10:00:00	26.696	26.779	26.696	26.764	3110	0	11
2024.04.05	11:00:00	26.762	26.810	26.696	26.759	3071	0	11
2024.04.05	12:00:00	26.755	26.879	26.745	26.794	2570	0	11
2024.04.05	13:00:00	26.794	26.841	26.735	26.773	2154	0	11
2024.04.05	14:00:00	26.772	26.777	26.675	26.687	2272	0	11
2024.04.05	15:00:00	26.686	26.742	26.346	26.691	8336	0	12
2024.04.05	16:00:00	26.695	26.999	26.542	26.967	9959	0	19
2024.04.05	17:00:00	26.966	27.335	26.806	27.191	10786	0	19
2024.04.05	18:00:00	27.195	27.475	27.125	27.367	7593	0	19
2024.04.05	19:00:00	27.367	27.418	27.241	27.391	4220	0	11
2024.04.05	20:00:00	27.391	27.487	27.357	27.428	3213	0	12
2024.04.05	21:00:00	27.428	27.461	27.362	27.382	2627	0	11
2024.04.05	22:00:00	27.382	27.391	27.303	27.373	2744	0	10
2024.04.05	23:00:00	27.364	27.469	27.342	27.437	1047	0	15
2024.04.08	01:00:00	27.529	27.530	27.078	27.108	2798	0	6
2024.04.08	02:00:00	27.113	27.193	27.078	27.161	1733	0	25
2024.04.08	03:00:00	27.161	27.167	27.015	27.018	2246	0	21
2024.04.08	04:00:00	27.013	27.625	26.848	27.586	6886	0	29
2024.04.08	05:00:00	27.585	28.073	27.553	28.039	5726	0	26
2024.04.08	06:00:00	28.038	28.049	27.752	27.872	3101	0	24
2024.04.08	07:00:00	27.869	27.874	27.745	27.773	1912	0	22
2024.04.08	08:00:00	27.774	27.839	27.627	27.657	3762	0	19
2024.04.08	09:00:00	27.655	27.816	27.633	27.765	4239	0	11
